SUID,tf,interaction,target,confidence_score
3898,IRF4,positive_KC,BCL3,1.913745089
3899,IRF4,negative_KC,BDH2,-1.696801342
3900,IRF4,negative_KC,BEND3,-1.663898928
3901,IRF4,positive_KC,BHLHE40,1.959325604
3902,IRF4,positive_KC,BRP44L,1.634197283
3903,IRF4,negative_KC,BSPRY,-1.851406317
3904,IRF4,positive_KC,BTBD19,1.855740584
3905,IRF4,negative_KC,BTG1,-1.945644547
3906,IRF4,positive_KC,BTLA,1.940841925
3907,IRF4,positive_KC,CACNB3,1.902155808
3908,IRF4,positive_KC,CALM2,1.508627106
3909,IRF4,positive_KC,CALM3,1.772544912
3910,IRF4,negative_KC,CAMK2D,-1.866610695
3911,IRF4,negative_KC,CAPG,-1.892701035
3912,IRF4,positive_KC,CAPSL,1.883844293
3913,IRF4,positive_KC,CAPZA2,1.867952079
3914,IRF4,positive_KC,CASP1,1.913668001
3915,IRF4,positive_KC,CASP4,1.823281942
3916,IRF4,positive_KC,CASP6,1.705778277
3917,IRF4,positive_KC,CAST,1.760362405
3918,IRF4,positive_KC,CBLB,1.876485361
3919,IRF4,positive_KC,CBX4,1.797619074
3920,IRF4,positive_KC,CCDC109A,1.710532352
3921,IRF4,positive_KC,CCDC63,1.971221482
3922,IRF4,positive_KC,CCDC64,1.963041825
3923,IRF4,negative_KC,CCL3,-1.803434071
3924,IRF4,positive_KC,CCND2,1.867843678
3925,IRF4,positive_KC,CCND3,1.969222408
3926,IRF4,positive_KC,CCNG2,1.681635854
3927,IRF4,positive_KC,CCR6,1.963623403
3928,IRF4,positive_KC,CCR7,1.963454666
3929,IRF4,negative_KC,CCR8,-1.736890464
3930,IRF4,negative_KC,CD101,-1.968929411
3931,IRF4,positive_KC,CD200,1.976433002
3932,IRF4,negative_KC,CD226,-1.886532718
3933,IRF4,positive_KC,CD247,1.972263293
3934,IRF4,positive_KC,CD24A,1.577758695
3935,IRF4,negative_KC,CD27,-1.854182333
3936,IRF4,negative_KC,CD274,-1.959699035
3937,IRF4,positive_KC,CD28,1.988530533
3938,IRF4,negative_KC,CD3E,-1.718618323
3939,IRF4,negative_KC,CD3G,-1.927916086
3940,IRF4,negative_KC,CD44,-1.959408079
3941,IRF4,positive_KC,CD47,1.807580612
3942,IRF4,positive_KC,CD5L,1.919310522
3943,IRF4,negative_KC,CD69,-1.965120739
3944,IRF4,negative_KC,CD82,-1.93753496
3945,IRF4,negative_KC,CD83,-1.912973323
3946,IRF4,positive_KC,CDC14B,1.60415093
3947,IRF4,positive_KC,CDC25B,1.848020532
3948,IRF4,positive_KC,CDKN1A,1.818744285
3949,IRF4,positive_KC,CDKN2D,1.965705794
3950,IRF4,positive_KC,CENPT,1.60351569
3951,IRF4,positive_KC,CEP97,1.610895543
3952,IRF4,negative_KC,CERK,-1.571159965
3953,IRF4,positive_KC,CHCHD10,1.518934323
3954,IRF4,positive_KC,CHD7,1.978717445
3955,IRF4,positive_KC,CHM,1.943764562
3956,IRF4,positive_KC,CHMP2A,1.776400318
3957,IRF4,positive_KC,CITED2,1.779359254
3958,IRF4,positive_KC,CLDND1,1.886290567
3959,IRF4,positive_KC,CLEC2D,1.72775511
3960,IRF4,negative_KC,CLEC2I,-1.786369877
3961,IRF4,positive_KC,CLIC1,1.830213067
3962,IRF4,positive_KC,CLIC4,1.832864853
3963,IRF4,positive_KC,CMAS,1.8078825
3964,IRF4,negative_KC,CMTM7,-1.811864709
3965,IRF4,negative_KC,CNIH4,-1.826033928
3966,IRF4,positive_KC,COBLL1,1.839484745
3967,IRF4,negative_KC,COTL1,-1.647500646
3968,IRF4,positive_KC,COX7A1,1.561574607
3969,IRF4,positive_KC,CPD,1.9793271
3970,IRF4,positive_KC,CPOX,1.841788563
3971,IRF4,positive_KC,CREB3L2,1.715467875
3972,IRF4,positive_KC,CREM,1.885333314
3973,IRF4,positive_KC,CRIM1,1.799846133
3974,IRF4,positive_KC,CRYBG3,1.830146801
3975,IRF4,positive_KC,CS,1.557015096
3976,IRF4,positive_KC,CTLA2A,1.852696243
3977,IRF4,positive_KC,CTLA2B,1.810780305
3978,IRF4,positive_KC,CTLA4,1.991411668
3979,IRF4,positive_KC,CTSB,1.60465294
3980,IRF4,positive_KC,CUEDC1,1.952594438
3981,IRF4,negative_KC,CUX1,-1.901412626
3982,IRF4,positive_KC,CXCL10,1.845111509
3983,IRF4,positive_KC,CXCR4,1.692499361
3984,IRF4,negative_KC,CXCR6,-1.53901097
3985,IRF4,positive_KC,CYFIP2,1.884649281
3986,IRF4,positive_KC,CYP11A1,1.901061816
3987,IRF4,positive_KC,CYSLTR1,1.6697601
3988,IRF4,negative_KC,CYTH3,-1.687902692
3989,IRF4,positive_KC,CYTH4,1.900280066
3990,IRF4,positive_KC,CYTIP,1.929343097
3991,IRF4,positive_KC,D6MM5E,1.969111888
3992,IRF4,negative_KC,D8ERTD82E,-1.52602827
3993,IRF4,positive_KC,DDIT3,1.693428374
3994,IRF4,positive_KC,DDIT4,1.848275302
3995,IRF4,positive_KC,DDR1,1.904768257
3996,IRF4,positive_KC,DDX11,1.73290111
3997,IRF4,negative_KC,DENND1B,-1.848197791
3998,IRF4,positive_KC,DENND5A,1.932311112
3999,IRF4,positive_KC,DGAT1,1.671763476
4000,IRF4,positive_KC,DHRS1,1.597222732
4001,IRF4,positive_KC,DHRS13,1.838500559
4002,IRF4,positive_KC,DNAJB5,1.783261268
4003,IRF4,negative_KC,DNMT3A,-1.919059989
4004,IRF4,negative_KC,DOCK10,-1.919351572
4005,IRF4,positive_KC,DPY19L3,1.891013127
4006,IRF4,negative_KC,DPYSL2,-1.696233777
4007,IRF4,positive_KC,DUSP16,1.537906058
4008,IRF4,negative_KC,DUSP2,-1.918922143
4009,IRF4,negative_KC,DUSP22,-1.941750094
4010,IRF4,negative_KC,DUSP6,-1.881039284
4011,IRF4,positive_KC,E130308A19RIK,1.89860093
4012,IRF4,positive_KC,EBI3,1.952917325
4013,IRF4,negative_KC,ECM1,-1.552603462
4014,IRF4,positive_KC,EDEM1,1.906725577
4015,IRF4,positive_KC,EFEMP2,1.725123302
4016,IRF4,positive_KC,EGLN3,1.95753633
4017,IRF4,negative_KC,EGR1,-1.911104708
4018,IRF4,positive_KC,EHD2,1.878689327
4019,IRF4,positive_KC,EIF2AK3,1.538773817
4020,IRF4,negative_KC,ELK3,-1.893260462
4021,IRF4,negative_KC,ELL2,-1.886379906
4022,IRF4,positive_KC,EMD,1.807334231
4023,IRF4,positive_KC,EMP1,1.838639798
4024,IRF4,positive_KC,EMP3,1.794762456
4025,IRF4,negative_KC,ENDOD1,-1.885931165
4026,IRF4,negative_KC,ENO3,-1.97878341
4027,IRF4,positive_KC,EPB4.1,1.736514099
4028,IRF4,positive_KC,ERC1,1.946127597
4029,IRF4,negative_KC,ERGIC1,-1.743019707
4030,IRF4,negative_KC,ERMP1,-1.553242791
4031,IRF4,positive_KC,ESPN,1.963508868
4032,IRF4,positive_KC,ETV6,1.994622349
4033,IRF4,positive_KC,EVL,1.980174524
4034,IRF4,negative_KC,EXOC2,-1.997995636
4035,IRF4,positive_KC,EXOC6B,1.86219547
4036,IRF4,negative_KC,EXTL3,-1.922606986
4037,IRF4,positive_KC,EZH2,1.789266312
4038,IRF4,negative_KC,F2R,-1.808250267
4039,IRF4,positive_KC,F730043M19RIK,1.665072393
4040,IRF4,positive_KC,FAAH,1.527723457
4041,IRF4,negative_KC,FAM102A,-1.777349715
4042,IRF4,positive_KC,FAM107B,1.929503395
4043,IRF4,positive_KC,FAM129A,1.898800396
4044,IRF4,positive_KC,FAM129B,1.85817015
4045,IRF4,positive_KC,FAM46C,1.887549272
4046,IRF4,negative_KC,FAM53B,-1.925960976
4047,IRF4,positive_KC,FAM55C,1.882975623
4048,IRF4,positive_KC,FAM69B,1.571854103
4049,IRF4,negative_KC,FAM71B,-1.821107491
4050,IRF4,positive_KC,FAM71F2,1.536196375
4051,IRF4,negative_KC,FAM81A,-1.695334624
4052,IRF4,negative_KC,FAS,-1.799988537
4053,IRF4,negative_KC,FASL,-1.532406791
4054,IRF4,negative_KC,FASN,-1.597134281
4055,IRF4,positive_KC,FCRL1,1.818695312
4056,IRF4,positive_KC,FES,1.777307149
4057,IRF4,negative_KC,FGF2,-1.875807557
4058,IRF4,negative_KC,FHL2,-1.572715716
4059,IRF4,negative_KC,FILIP1L,-1.859857463
4060,IRF4,positive_KC,FLNB,1.9103612
4061,IRF4,positive_KC,FLOT1,1.957259168
4062,IRF4,positive_KC,FLOT2,1.848511282
4063,IRF4,negative_KC,FOLR4,-1.945347177
4064,IRF4,positive_KC,FOS,1.511106856
4065,IRF4,positive_KC,FOXO1,1.92403108
4066,IRF4,negative_KC,FOXP1,-1.981615681
4067,IRF4,positive_KC,FRMD4B,1.98467932
4068,IRF4,positive_KC,FTL1,1.657587699
4069,IRF4,positive_KC,FURIN,1.960308396
4070,IRF4,negative_KC,FYN,-1.917777859
4071,IRF4,positive_KC,G630016D24RIK,1.876438214
4072,IRF4,positive_KC,GADD45B,1.858686244
4073,IRF4,positive_KC,GALC,1.930842329
4074,IRF4,positive_KC,GALE,1.547110269
4075,IRF4,positive_KC,GALNT3,1.773964816
4076,IRF4,positive_KC,GAPDH,1.772104293
4077,IRF4,negative_KC,GATA3,-1.921823227
4078,IRF4,positive_KC,GATM,1.649559336
4079,IRF4,negative_KC,GBP3,-1.925450898
4080,IRF4,negative_KC,GBP4,-1.952134586
4081,IRF4,positive_KC,GBP5,1.949324078
4082,IRF4,negative_KC,GBP8,-1.863921701
4083,IRF4,negative_KC,GDPD5,-1.92991732
4084,IRF4,negative_KC,GEMIN8,-1.763209122
4085,IRF4,positive_KC,GFI1,1.896740101
4086,IRF4,negative_KC,GFOD1,-1.963282891
4087,IRF4,positive_KC,GIMAP7,1.875994792
4088,IRF4,positive_KC,GIPR,1.548001689
4089,IRF4,positive_KC,GLCE,1.718842311
4090,IRF4,negative_KC,GLIPR1,-1.931792706
4091,IRF4,positive_KC,GLUD1,1.79604371
4092,IRF4,negative_KC,GM12250,-1.815257765
4093,IRF4,positive_KC,GM2A,1.795081142
4094,IRF4,positive_KC,GM4902,1.56766941
4095,IRF4,positive_KC,GM962,1.729860545
4096,IRF4,positive_KC,GMFG,1.926394008
4097,IRF4,negative_KC,GNAQ,-1.807469314
4098,IRF4,positive_KC,GNGT2,1.876453699
4099,IRF4,positive_KC,GNPDA1,1.502687864
4100,IRF4,positive_KC,GOT1,1.692552249
4101,IRF4,negative_KC,GPM6B,-1.715796091
4102,IRF4,positive_KC,GPR132,1.974529267
4103,IRF4,positive_KC,GPR15,1.9859666
4104,IRF4,positive_KC,GPR65,1.962444259
4105,IRF4,positive_KC,GPR68,1.959300187
4106,IRF4,positive_KC,GPRC5A,1.533322128
4107,IRF4,positive_KC,GPSM2,1.780650128
4108,IRF4,positive_KC,GRAMD1B,1.856257927
4109,IRF4,positive_KC,GRINA,1.612555349
4110,IRF4,positive_KC,GRK5,1.924161662
4111,IRF4,positive_KC,GRN,1.692943682
4112,IRF4,positive_KC,GSN,1.56473418
4113,IRF4,positive_KC,GTF2A1,1.764902348
4114,IRF4,positive_KC,GYPC,1.931514071
4115,IRF4,positive_KC,GYS1,1.669101809
4116,IRF4,positive_KC,H1F0,1.735434945
4117,IRF4,positive_KC,H2-Q10,1.591395417
4118,IRF4,positive_KC,HAAO,1.625467987
4119,IRF4,positive_KC,HDAC2,1.846741434
4120,IRF4,positive_KC,HDLBP,1.631380334
4121,IRF4,negative_KC,HEG1,-1.876743952
4122,IRF4,positive_KC,HEMK1,1.809306493
4123,IRF4,positive_KC,HIF1A,1.961999274
4124,IRF4,positive_KC,HIST1H4I,1.862056136
4125,IRF4,positive_KC,HIVEP1,1.987931108
4126,IRF4,positive_KC,HIVEP2,1.880800168
4127,IRF4,negative_KC,HIVEP3,-1.983871351
4128,IRF4,positive_KC,HK1,1.605056145
4129,IRF4,positive_KC,HK2,1.955946205
4130,IRF4,positive_KC,HMOX1,1.54540334
4131,IRF4,positive_KC,HOOK2,1.906833344
4132,IRF4,positive_KC,HPCAL1,1.793649531
4133,IRF4,positive_KC,HVCN1,1.593228179
4134,IRF4,negative_KC,ICAM2,-1.542126924
4135,IRF4,positive_KC,ID2,1.833340547
4136,IRF4,positive_KC,IER3,1.894875875
4137,IRF4,negative_KC,IFI203,-1.942445373
4138,IRF4,positive_KC,IFI27L2A,1.852147906
4139,IRF4,negative_KC,IFI47,-1.900651266
4140,IRF4,positive_KC,IFT57,1.907542375
4141,IRF4,negative_KC,IGF2R,-1.936238068
4142,IRF4,negative_KC,IGFBP7,-1.916269651
4143,IRF4,positive_KC,IL10,1.971235579
4144,IRF4,positive_KC,IL12RB1,1.922870564
4145,IRF4,positive_KC,IL12RB2,1.983904209
4146,IRF4,positive_KC,IL17A,1.987466648
4147,IRF4,positive_KC,IL17F,1.9767482
4148,IRF4,negative_KC,IL18R1,-1.56948059
4149,IRF4,negative_KC,IL18RAP,-1.904717838
4150,IRF4,positive_KC,IL2,1.94363288
4151,IRF4,positive_KC,IL21,1.987780475
4152,IRF4,positive_KC,IL23R,1.979963438
4153,IRF4,positive_KC,IL24,1.748185754
4154,IRF4,positive_KC,IL2RB,1.90249261
4155,IRF4,negative_KC,IL33,-1.648015214
4156,IRF4,positive_KC,IL7R,1.98244833
4157,IRF4,positive_KC,IL9,1.901808895
4158,IRF4,negative_KC,IPCEF1,-1.911375309
4159,IRF4,positive_KC,IPMK,1.807038572
4160,IRF4,positive_KC,IQCC,1.529371532
4161,IRF4,negative_KC,IRF1,-1.518206296
4162,IRF4,positive_KC,IRF6,1.825136167
4163,IRF4,positive_KC,IRF9,1.517712973
4164,IRF4,positive_KC,IRS2,1.672376266
4165,IRF4,negative_KC,ISG20,-1.89252858
4166,IRF4,positive_KC,ITFG3,1.704211044
4167,IRF4,positive_KC,ITGA3,1.952140838
4168,IRF4,negative_KC,ITGA4,-1.831947555
4169,IRF4,positive_KC,ITGAV,1.841245481
4170,IRF4,negative_KC,ITGB3,-1.79604476
4171,IRF4,positive_KC,ITPK1,1.964464648
4172,IRF4,positive_KC,ITPR1,1.934022039
4173,IRF4,positive_KC,ITPRIPL2,1.951628327
4174,IRF4,positive_KC,JARID2,1.896370072
4175,IRF4,positive_KC,JUN,1.822194616
4176,IRF4,positive_KC,JUNB,1.920057152
4177,IRF4,negative_KC,JUND,-1.849822932
4178,IRF4,positive_KC,KCNA3,1.873849555
4179,IRF4,negative_KC,KCNK10,-1.904159531
4180,IRF4,positive_KC,KCTD17,1.777309319
4181,IRF4,positive_KC,KHNYN,1.882876116
4182,IRF4,positive_KC,KIF3A,1.86990815
4183,IRF4,positive_KC,KLF10,1.56174738
4184,IRF4,positive_KC,KLF4,1.517193706
4185,IRF4,positive_KC,KLF6,1.967034407
4186,IRF4,positive_KC,KSR1,1.874014465
4187,IRF4,positive_KC,LAG3,1.973230291
4188,IRF4,positive_KC,LAMC1,1.978237788
4189,IRF4,positive_KC,LEF1,1.929348211
4190,IRF4,negative_KC,LFNG,-1.956919506
4191,IRF4,positive_KC,LGALS1,1.919327743
4192,IRF4,positive_KC,LGALS7,1.608473195
4193,IRF4,negative_KC,LGALS8,-1.771042246
4194,IRF4,positive_KC,LIF,1.97930781
4195,IRF4,positive_KC,LIN54,1.835288682
4196,IRF4,positive_KC,LMNA,1.953372096
4197,IRF4,positive_KC,LPXN,1.876920331
4198,IRF4,positive_KC,LRBA,1.944293749
4199,IRF4,negative_KC,LRMP,-1.953408519
4200,IRF4,positive_KC,LRRC59,1.656874638
4201,IRF4,positive_KC,LRRC8D,1.948297565
4202,IRF4,positive_KC,LRRFIP1,1.848186694
4203,IRF4,positive_KC,LRSAM1,1.644418449
4204,IRF4,positive_KC,LSP1,1.857108218
4205,IRF4,positive_KC,LTB4R1,1.659092557
4206,IRF4,negative_KC,LY6E,-1.854848747
4207,IRF4,negative_KC,LYST,-1.662937546
4208,IRF4,positive_KC,MAF,1.82844237
4209,IRF4,positive_KC,MAML2,1.978037209
4210,IRF4,positive_KC,MAN2A2,1.814049914
4211,IRF4,positive_KC,MAP3K1,1.941506711
4212,IRF4,positive_KC,MAP3K8,1.946482231
4213,IRF4,positive_KC,MAP4K4,1.886956163
4214,IRF4,positive_KC,MAPK14,1.8902277
4215,IRF4,positive_KC,MAPRE2,1.960986887
4216,IRF4,positive_KC,MAST4,1.622985879
4217,IRF4,positive_KC,MDC1,1.904035524
4218,IRF4,positive_KC,MDFIC,1.936681951
4219,IRF4,negative_KC,MED14,-1.634064895
4220,IRF4,positive_KC,METAP1,1.664433801
4221,IRF4,negative_KC,MEX3B,-1.666342404
4222,IRF4,positive_KC,MFHAS1,1.992152269
4223,IRF4,negative_KC,MGAT5,-1.990595226
4224,IRF4,positive_KC,MGLL,1.868731426
4225,IRF4,positive_KC,MIF4GD,1.641054734
4226,IRF4,positive_KC,MLLT11,1.813469368
4227,IRF4,negative_KC,MMD,-1.560808708
4228,IRF4,negative_KC,MNDAL,-1.681782274
4229,IRF4,positive_KC,MOBKL2B,1.888034539
4230,IRF4,positive_KC,MORN4,1.791599622
4231,IRF4,negative_KC,MOV10,-1.611082911
4232,IRF4,positive_KC,MPP2,1.814005891
4233,IRF4,negative_KC,MRPS6,-1.704463052
4234,IRF4,negative_KC,MS4A4B,-1.861243806
4235,IRF4,positive_KC,MS4A6B,1.967143327
4236,IRF4,positive_KC,MT1,1.832058379
4237,IRF4,positive_KC,MTHFD2,1.875790232
4238,IRF4,positive_KC,MTSS1,1.904760961
4239,IRF4,positive_KC,MXI1,1.955788641
4240,IRF4,negative_KC,MYB,-1.883462225
4241,IRF4,positive_KC,MYO18A,1.768280063
4242,IRF4,positive_KC,MYO5A,1.732020313
4243,IRF4,positive_KC,MYST4,1.833258723
4244,IRF4,positive_KC,NCOA1,1.95726882
4245,IRF4,negative_KC,NCOA2,-1.974156979
4246,IRF4,positive_KC,NCS1,1.895322477
4247,IRF4,positive_KC,NDRG1,1.855193743
4248,IRF4,positive_KC,NEAT1,1.922047719
4249,IRF4,positive_KC,NEBL,1.97695217
4250,IRF4,negative_KC,NEK6,-1.810893849
4251,IRF4,positive_KC,NEU3,1.842906576
4252,IRF4,negative_KC,NEURL3,-1.921355063
4253,IRF4,positive_KC,NF1,1.786872472
4254,IRF4,positive_KC,NFIL3,1.875071559
4255,IRF4,negative_KC,NHEDC2,-1.762368413
4256,IRF4,negative_KC,NID1,-1.620602342
4257,IRF4,negative_KC,NLRC5,-1.72072606
4258,IRF4,positive_KC,NPC2,1.916930877
4259,IRF4,negative_KC,NQO2,-1.85007401
4260,IRF4,negative_KC,NR4A3,-1.80824699
4261,IRF4,negative_KC,NRIP1,-1.912200992
4262,IRF4,negative_KC,NRP1,-1.97660564
4263,IRF4,negative_KC,NSG2,-1.950053332
4264,IRF4,negative_KC,NT5E,-1.925523818
4265,IRF4,positive_KC,NUB1,1.80069044
4266,IRF4,positive_KC,OAS3,1.64327793
4267,IRF4,positive_KC,OBFC2A,1.729558848
4268,IRF4,positive_KC,ODC1,1.798832253
4269,IRF4,negative_KC,ORAI2,-1.603547818
4270,IRF4,positive_KC,ORC1,1.700204885
4271,IRF4,positive_KC,OSBPL8,1.953137984
4272,IRF4,positive_KC,OSTF1,1.907242464
4273,IRF4,positive_KC,OXNAD1,1.663657195
4274,IRF4,negative_KC,PAG1,-1.910370399
4275,IRF4,positive_KC,PANK2,1.782284143
4276,IRF4,positive_KC,PAOX,1.589163254
4277,IRF4,positive_KC,PAQR8,1.843531217
4278,IRF4,positive_KC,PBX2,1.695048104
4279,IRF4,positive_KC,PCGF5,1.894918784
4280,IRF4,negative_KC,PDCD1,-1.95588926
4281,IRF4,negative_KC,PDCD1LG2,-1.802624484
4282,IRF4,negative_KC,PDCD4,-1.619186752
4283,IRF4,positive_KC,PDE4D,1.874361123
4284,IRF4,positive_KC,PDE4DIP,1.533137784
4285,IRF4,positive_KC,PDE6D,1.760842254
4286,IRF4,positive_KC,PDE7A,1.847778078
4287,IRF4,positive_KC,PDLIM1,1.928609683
4288,IRF4,negative_KC,PDLIM5,-1.977344641
4289,IRF4,positive_KC,PDPN,1.708359881
4290,IRF4,positive_KC,PERP,1.711680448
4291,IRF4,positive_KC,PFKP,1.926070576
4292,IRF4,positive_KC,PGBD1,1.744495893
4293,IRF4,positive_KC,PGM2,1.694765259
4294,IRF4,negative_KC,PGRMC1,-1.839742641
4295,IRF4,negative_KC,PHF15,-1.931924629
4296,IRF4,positive_KC,PHF6,1.525928631
4297,IRF4,negative_KC,PHLPP1,-1.975376006
4298,IRF4,negative_KC,PHTF2,-1.846794456
4299,IRF4,positive_KC,PIAS2,1.609268746
4300,IRF4,positive_KC,PICALM,1.774098995
4301,IRF4,positive_KC,PIK3AP1,1.900624768
4302,IRF4,positive_KC,PIK3CG,1.877752479
4303,IRF4,negative_KC,PION,-1.674535423
4304,IRF4,negative_KC,PITPNM2,-1.903751051
4305,IRF4,positive_KC,PKP3,1.940241811
4306,IRF4,negative_KC,PLA1A,-1.786134462
4307,IRF4,positive_KC,PLA2G12A,1.746978061
4308,IRF4,positive_KC,PLEKHA2,1.812616264
4309,IRF4,positive_KC,PLEKHF1,1.872811717
4310,IRF4,positive_KC,PLEKHO1,1.848380881
4311,IRF4,positive_KC,PLIN3,1.687502546
4312,IRF4,positive_KC,PLXNC1,1.804446259
4313,IRF4,positive_KC,PMEPA1,1.964557557
4314,IRF4,positive_KC,PML,1.800105433
4315,IRF4,negative_KC,POU2F2,-1.933120373
4316,IRF4,positive_KC,PPFIBP1,1.918684678
4317,IRF4,positive_KC,PPME1,1.637803867
4318,IRF4,positive_KC,PPP1R15A,1.557009114
4319,IRF4,negative_KC,PPP1R16B,-1.950460412
4320,IRF4,positive_KC,PPP1R3B,1.581235862
4321,IRF4,positive_KC,PPP2R5B,1.590342385
4322,IRF4,negative_KC,PPP3CA,-1.953919701
4323,IRF4,positive_KC,PPP3CC,1.944664604
4324,IRF4,positive_KC,PPPDE1,1.754234
4325,IRF4,positive_KC,PRC1,1.735121122
4326,IRF4,negative_KC,PRDX6,-1.60470001
4327,IRF4,negative_KC,PRKCA,-1.951444729
4328,IRF4,positive_KC,PRKRIR,1.945042935
4329,IRF4,negative_KC,PRRG4,-1.891344613
4330,IRF4,positive_KC,PSPH,1.594702114
4331,IRF4,positive_KC,PSTPIP1,1.927350485
4332,IRF4,negative_KC,PTEN,-1.92671666
4333,IRF4,negative_KC,PTGER4,-1.936488983
4334,IRF4,negative_KC,PTK2,-1.890263413
4335,IRF4,positive_KC,PTMS,1.907026329
4336,IRF4,positive_KC,PTPN2,1.853214569
4337,IRF4,positive_KC,PVR,1.847949166
4338,IRF4,negative_KC,PVT1,-1.888102655
4339,IRF4,positive_KC,PYCR1,1.672234311
4340,IRF4,negative_KC,QPRT,-1.872465631
4341,IRF4,negative_KC,QSER1,-1.718961208
4342,IRF4,positive_KC,R3HDM1,1.748406868
4343,IRF4,negative_KC,RAB11FIP4,-1.961039285
4344,IRF4,positive_KC,RAB43,1.885448666
4345,IRF4,positive_KC,RAB4B,1.626313906
4346,IRF4,positive_KC,RABGAP1L,1.967339751
4347,IRF4,positive_KC,RABGGTA,1.781469668
4348,IRF4,positive_KC,RAD52,1.896685176
4349,IRF4,positive_KC,RALA,1.813229214
4350,IRF4,positive_KC,RANBP9,1.923027419
4351,IRF4,positive_KC,RAP1B,1.947275474
4352,IRF4,negative_KC,RASA3,-1.966404064
4353,IRF4,negative_KC,RASGRP1,-1.894515457
4354,IRF4,positive_KC,RASSF1,1.668697785
4355,IRF4,positive_KC,RB1,1.811957812
4356,IRF4,positive_KC,RBPJ,1.892558999
4357,IRF4,negative_KC,RCSD1,-1.834201298
4358,IRF4,positive_KC,RDM1,1.901906215
4359,IRF4,negative_KC,REL,-1.748674618
4360,IRF4,positive_KC,RGS1,1.9905731
4361,IRF4,negative_KC,RGS16,-1.886037803
4362,IRF4,positive_KC,RGS2,1.868667804
4363,IRF4,negative_KC,RGS3,-1.875946216
4364,IRF4,positive_KC,RIC8,1.572149348
4365,IRF4,negative_KC,RILPL2,-1.666791594
4366,IRF4,positive_KC,RIOK3,1.779254821
4367,IRF4,negative_KC,RIPK2,-1.689347452
4368,IRF4,positive_KC,RNF19B,1.96504185
4369,IRF4,positive_KC,RNF24,1.771693576
4370,IRF4,positive_KC,RNH1,1.696596983
4371,IRF4,positive_KC,ROCK2,1.851327644
4372,IRF4,positive_KC,RORA,1.980600434
4373,IRF4,positive_KC,RORC,1.967845398
4374,IRF4,positive_KC,RRAD,1.638342261
4375,IRF4,positive_KC,RRAGD,1.580554094
4376,IRF4,positive_KC,RRM2B,1.801086527
4377,IRF4,positive_KC,RUNDC3B,1.57220863
4378,IRF4,positive_KC,RUNX2,1.987312962
4379,IRF4,positive_KC,RUNX3,1.661496305
4380,IRF4,positive_KC,S100A6,1.511185013
4381,IRF4,positive_KC,S1PR1,1.886563763
4382,IRF4,positive_KC,S1PR2,1.870200421
4383,IRF4,positive_KC,SAMD4B,1.924554885
4384,IRF4,negative_KC,SAMD9L,-1.679256325
4385,IRF4,negative_KC,SAMSN1,-1.699900311
4386,IRF4,positive_KC,SAP30,1.581418431
4387,IRF4,positive_KC,SATB1,1.992554823
4388,IRF4,negative_KC,SC4MOL,-1.654676079
4389,IRF4,positive_KC,SCO1,1.880594826
4390,IRF4,positive_KC,SDCBP2,1.944847498
4391,IRF4,positive_KC,SDF4,1.937799343
4392,IRF4,negative_KC,SELL,-1.979951875
4393,IRF4,positive_KC,SEMA4F,1.98678308
4394,IRF4,positive_KC,SENP1,1.568533686
4395,IRF4,positive_KC,SERPINF1,1.952796873
4396,IRF4,negative_KC,SESN1,-1.923295231
4397,IRF4,positive_KC,SESN2,1.79279021
4398,IRF4,positive_KC,SESTD1,1.933875484
4399,IRF4,positive_KC,SETD3,1.788834186
4400,IRF4,negative_KC,SH2D3C,-1.899393048
4401,IRF4,positive_KC,SH3BGRL3,1.745754868
4402,IRF4,positive_KC,SH3RF1,1.747162309
4403,IRF4,positive_KC,SHMT2,1.733479711
4404,IRF4,positive_KC,SIK3,1.945634722
4405,IRF4,positive_KC,SIRT2,1.931052768
4406,IRF4,positive_KC,SIRT4,1.883177257
4407,IRF4,positive_KC,SKIL,1.788317593
4408,IRF4,positive_KC,SLA,1.976598439
4409,IRF4,negative_KC,SLAMF6,-1.905417478
4410,IRF4,positive_KC,SLAMF7,1.943624546
4411,IRF4,positive_KC,SLC1A4,1.51786614
4412,IRF4,positive_KC,SLC25A30,1.566491529
4413,IRF4,positive_KC,SLC37A4,1.859089352
4414,IRF4,positive_KC,SLC39A10,1.561581246
4415,IRF4,positive_KC,SLC3A2,1.851391761
4416,IRF4,positive_KC,SLC41A1,1.709523237
4417,IRF4,positive_KC,SLC4A7,1.647156135
4418,IRF4,positive_KC,SLC4A8,1.829893832
4419,IRF4,positive_KC,SLCO3A1,1.974031548
4420,IRF4,positive_KC,SLFN10-PS,1.962758405
4421,IRF4,positive_KC,SLFN2,1.952170253
4422,IRF4,negative_KC,SLFN3,-1.821391157
4423,IRF4,positive_KC,SMOX,1.98475991
4424,IRF4,positive_KC,SNAPC1,1.565038217
4425,IRF4,positive_KC,SOAT2,1.563174216
4426,IRF4,negative_KC,SOCS2,-1.608641412
4427,IRF4,negative_KC,SPATA13,-1.867070434
4428,IRF4,positive_KC,SPATA6,1.59958399
4429,IRF4,positive_KC,SSH1,1.501160241
4430,IRF4,positive_KC,SSH2,1.916850902
4431,IRF4,positive_KC,ST3GAL1,1.91615622
4432,IRF4,negative_KC,ST3GAL6,-1.793534396
4433,IRF4,negative_KC,ST6GAL1,-1.933022516
